"lang","country_alpha2_code","continent"
"AZ","GF","CƏNUBI AMERIKA"
"AZ","GG","AVROPA"
"AZ","GH","AFRIKA"
"AZ","GI","AVROPA"
"AZ","GL","ŞIMAL AMERIKA"
"AZ","GM","AFRIKA"
"AZ","GN","AFRIKA"
"AZ","GP","ŞIMAL AMERIKA"
"AZ","GQ","AFRIKA"
"AZ","GR","AVROPA"
"AZ","GS","ANTARKTIDA"
"AZ","GT","ŞIMAL AMERIKA"
"AZ","GU","OKEANIYA"
"AZ","GW","AFRIKA"
"AZ","GY","CƏNUBI AMERIKA"
"AZ","HK","ASIYA"
"AZ","HM","ANTARKTIDA"
"AZ","HN","ŞIMAL AMERIKA"
"AZ","HR","AVROPA"
"AZ","HT","ŞIMAL AMERIKA"
"AZ","HU","AVROPA"
"AZ","ID","ASIYA"
"AZ","IE","AVROPA"
"AZ","IL","ASIYA"
"AZ","IM","AVROPA"
"AZ","IN","ASIYA"
"AZ","IO","ASIYA"
"AZ","IQ","ASIYA"
"AZ","IR","ASIYA"
"AZ","IS","AVROPA"
"AZ","IT","AVROPA"
"AZ","JE","AVROPA"
"AZ","JM","ŞIMAL AMERIKA"
"AZ","JO","ASIYA"
"AZ","JP","ASIYA"
"AZ","KE","AFRIKA"
"AZ","KG","ASIYA"
"AZ","KH","ASIYA"
"AZ","KI","OKEANIYA"
"AZ","KM","AFRIKA"
"AZ","KN","ŞIMAL AMERIKA"
"AZ","KP","ASIYA"
"AZ","KR","ASIYA"
"AZ","KW","ASIYA"
"AZ","KY","ŞIMAL AMERIKA"
"AZ","KZ","ASIYA"
"AZ","KZ","AVROPA"
"AZ","LA","ASIYA"
"AZ","LB","ASIYA"
"AZ","LC","ŞIMAL AMERIKA"
"AZ","LI","AVROPA"
"AZ","LK","ASIYA"
"AZ","LR","AFRIKA"
"AZ","LS","AFRIKA"
"AZ","LT","AVROPA"
"AZ","LU","AVROPA"
"AZ","LV","AVROPA"
"AZ","LY","AFRIKA"
"AZ","MA","AFRIKA"
"AZ","MC","AVROPA"
"AZ","MD","AVROPA"
"AZ","ME","AVROPA"
"AZ","MF","ŞIMAL AMERIKA"
"AZ","MG","AFRIKA"
"AZ","MH","OKEANIYA"
"AZ","MK","AVROPA"
"AZ","ML","AFRIKA"
"AZ","MM","ASIYA"
"AZ","MN","ASIYA"
"AZ","MO","ASIYA"
"AZ","MP","OKEANIYA"
"AZ","MQ","ŞIMAL AMERIKA"
"AZ","MR","AFRIKA"
"AZ","MS","ŞIMAL AMERIKA"
"AZ","MT","AVROPA"
"AZ","MU","AFRIKA"
"AZ","MV","ASIYA"
"AZ","MW","AFRIKA"
"AZ","MX","ŞIMAL AMERIKA"
"AZ","MY","ASIYA"
"AZ","MZ","AFRIKA"
"AZ","NA","AFRIKA"
"AZ","NC","OKEANIYA"
"AZ","NE","AFRIKA"
"AZ","NF","OKEANIYA"
"AZ","NG","AFRIKA"
"AZ","NI","ŞIMAL AMERIKA"
"AZ","NL","AVROPA"
"AZ","NO","AVROPA"
"AZ","NP","ASIYA"
"AZ","NR","OKEANIYA"
"AZ","NU","OKEANIYA"
"AZ","NZ","OKEANIYA"
"AZ","OM","ASIYA"
"AZ","PA","ŞIMAL AMERIKA"
"AZ","PE","CƏNUBI AMERIKA"
"AZ","PF","OKEANIYA"
"AZ","PG","OKEANIYA"
"AZ","PH","ASIYA"
"AZ","PK","ASIYA"
"AZ","PL","AVROPA"
"AZ","PM","ŞIMAL AMERIKA"
"AZ","PN","OKEANIYA"
"AZ","PR","ŞIMAL AMERIKA"
"AZ","PS","ASIYA"
"AZ","PT","AVROPA"
"AZ","PW","OKEANIYA"
"AZ","PY","CƏNUBI AMERIKA"
"AZ","QA","ASIYA"
"AZ","RE","AFRIKA"
"AZ","RO","AVROPA"
"AZ","RS","AVROPA"
"AZ","RU","ASIYA"
"AZ","RU","AVROPA"
"AZ","RW","AFRIKA"
"AZ","SA","ASIYA"
"AZ","SB","OKEANIYA"
"AZ","SC","AFRIKA"
"AZ","SD","AFRIKA"
"AZ","SE","AVROPA"
"AZ","SG","ASIYA"
"AZ","SH","AFRIKA"
"AZ","SI","AVROPA"
"AZ","SJ","AVROPA"
"AZ","SK","AVROPA"
"AZ","SL","AFRIKA"
"AZ","SM","AVROPA"
"AZ","SN","AFRIKA"
"AZ","SO","AFRIKA"
"AZ","SR","CƏNUBI AMERIKA"
"AZ","SS","AFRIKA"
"AZ","ST","AFRIKA"
"AZ","SV","ŞIMAL AMERIKA"
"AZ","SX","ŞIMAL AMERIKA"
"AZ","SY","ASIYA"
"AZ","SZ","AFRIKA"
"AZ","TC","ŞIMAL AMERIKA"
"AZ","TD","AFRIKA"
"AZ","TF","ANTARKTIDA"
"AZ","TG","AFRIKA"
"AZ","TH","ASIYA"
"AZ","TJ","ASIYA"
"AZ","TK","OKEANIYA"
"AZ","TL","ASIYA"
"AZ","TM","ASIYA"
"AZ","TN","AFRIKA"
"AZ","TO","OKEANIYA"
"AZ","TR","ASIYA"
"AZ","TR","AVROPA"
"AZ","TT","ŞIMAL AMERIKA"
"AZ","TV","OKEANIYA"
"AZ","TW","ASIYA"
"AZ","TZ","AFRIKA"
"AZ","UA","AVROPA"
"AZ","UG","AFRIKA"
"AZ","UM","OKEANIYA"
"AZ","UM","ŞIMAL AMERIKA"
"AZ","US","ŞIMAL AMERIKA"
"AZ","UY","CƏNUBI AMERIKA"
"AZ","UZ","ASIYA"
"AZ","VA","AVROPA"
"AZ","VC","ŞIMAL AMERIKA"
"AZ","VE","CƏNUBI AMERIKA"
"AZ","VG","ŞIMAL AMERIKA"
"AZ","VI","ŞIMAL AMERIKA"
"AZ","VN","ASIYA"
"AZ","VU","OKEANIYA"
"AZ","WF","OKEANIYA"
"AZ","WS","OKEANIYA"
"AZ","YE","ASIYA"
"AZ","YT","AFRIKA"
"AZ","ZA","AFRIKA"
"AZ","ZM","AFRIKA"
"AZ","ZW","AFRIKA"
"BE","AD","ЕЎРОПА"
"BE","AE","ЕЎРАЗІЯ"
"BE","AF","ЕЎРАЗІЯ"
"BE","AG","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","AI","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","AL","ЕЎРОПА"
"BE","AM","ЕЎРАЗІЯ"
"BE","AM","ЕЎРОПА"
"BE","AO","АФРЫКА"
"BE","AQ","АНТАРКТЫДА"
"BE","AR","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","AS","АКІЯНІЯ"
"BE","AT","ЕЎРОПА"
"BE","AU","АКІЯНІЯ"
"BE","AW","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","AX","ЕЎРОПА"
"BE","AZ","ЕЎРАЗІЯ"
"BE","AZ","ЕЎРОПА"
"BE","BA","ЕЎРОПА"
"BE","BB","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","BD","ЕЎРАЗІЯ"
"BE","BE","ЕЎРОПА"
"BE","BF","АФРЫКА"
"BE","BG","ЕЎРОПА"
"BE","BH","ЕЎРАЗІЯ"
"BE","BI","АФРЫКА"
"BE","BJ","АФРЫКА"
"BE","BL","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","BM","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","BN","ЕЎРАЗІЯ"
"BE","BO","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","BQ","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","BR","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","BS","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","BT","ЕЎРАЗІЯ"
"BE","BV","АНТАРКТЫДА"
"BE","BW","АФРЫКА"
"BE","BY","ЕЎРОПА"
"BE","BZ","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","CA","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","CC","ЕЎРАЗІЯ"
"BE","CD","АФРЫКА"
"BE","CF","АФРЫКА"
"BE","CG","АФРЫКА"
"BE","CH","ЕЎРОПА"
"BE","CI","АФРЫКА"
"BE","CK","АКІЯНІЯ"
"BE","CL","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","CM","АФРЫКА"
"BE","CN","ЕЎРАЗІЯ"
"BE","CO","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","CR","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","CU","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","CV","АФРЫКА"
"BE","CW","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","CX","ЕЎРАЗІЯ"
"BE","CY","ЕЎРАЗІЯ"
"BE","CY","ЕЎРОПА"
"BE","CZ","ЕЎРОПА"
"BE","DE","ЕЎРОПА"
"BE","DJ","АФРЫКА"
"BE","DK","ЕЎРОПА"
"BE","DM","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","DO","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","DZ","АФРЫКА"
"BE","EC","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","EE","ЕЎРОПА"
"BE","EG","АФРЫКА"
"BE","EH","АФРЫКА"
"BE","ER","АФРЫКА"
"BE","ES","ЕЎРОПА"
"BE","ET","АФРЫКА"
"BE","FI","ЕЎРОПА"
"BE","FJ","АКІЯНІЯ"
"BE","FK","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","FM","АКІЯНІЯ"
"BE","FO","ЕЎРОПА"
"BE","FR","ЕЎРОПА"
"BE","GA","АФРЫКА"
"BE","GB","ЕЎРОПА"
"BE","GD","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","GE","ЕЎРАЗІЯ"
"BE","GE","ЕЎРОПА"
"BE","GF","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","GG","ЕЎРОПА"
"BE","GH","АФРЫКА"
"BE","GI","ЕЎРОПА"
"BE","GL","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","GM","АФРЫКА"
"BE","GN","АФРЫКА"
"BE","GP","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","GQ","АФРЫКА"
"BE","GR","ЕЎРОПА"
"BE","GS","АНТАРКТЫДА"
"BE","GT","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","GU","АКІЯНІЯ"
"BE","GW","АФРЫКА"
"BE","GY","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","HK","ЕЎРАЗІЯ"
"BE","HM","АНТАРКТЫДА"
"BE","HN","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","HR","ЕЎРОПА"
"BE","HT","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","HU","ЕЎРОПА"
"BE","ID","ЕЎРАЗІЯ"
"BE","IE","ЕЎРОПА"
"BE","IL","ЕЎРАЗІЯ"
"BE","IM","ЕЎРОПА"
"BE","IN","ЕЎРАЗІЯ"
"BE","IO","ЕЎРАЗІЯ"
"BE","IQ","ЕЎРАЗІЯ"
"BE","IR","ЕЎРАЗІЯ"
"BE","IS","ЕЎРОПА"
"BE","IT","ЕЎРОПА"
"BE","JE","ЕЎРОПА"
"BE","JM","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","JO","ЕЎРАЗІЯ"
"BE","JP","ЕЎРАЗІЯ"
"BE","KE","АФРЫКА"
"BE","KG","ЕЎРАЗІЯ"
"BE","KH","ЕЎРАЗІЯ"
"BE","KI","АКІЯНІЯ"
"BE","KM","АФРЫКА"
"BE","KN","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","KP","ЕЎРАЗІЯ"
"BE","KR","ЕЎРАЗІЯ"
"BE","KW","ЕЎРАЗІЯ"
"BE","KY","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","KZ","ЕЎРАЗІЯ"
"BE","KZ","ЕЎРОПА"
"BE","LA","ЕЎРАЗІЯ"
"BE","LB","ЕЎРАЗІЯ"
"BE","LC","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","LI","ЕЎРОПА"
"BE","LK","ЕЎРАЗІЯ"
"BE","LR","АФРЫКА"
"BE","LS","АФРЫКА"
"BE","LT","ЕЎРОПА"
"BE","LU","ЕЎРОПА"
"BE","LV","ЕЎРОПА"
"BE","LY","АФРЫКА"
"BE","MA","АФРЫКА"
"BE","MC","ЕЎРОПА"
"BE","MD","ЕЎРОПА"
"BE","ME","ЕЎРОПА"
"BE","MF","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","MG","АФРЫКА"
"BE","MH","АКІЯНІЯ"
"BE","MK","ЕЎРОПА"
"BE","ML","АФРЫКА"
"BE","MM","ЕЎРАЗІЯ"
"BE","MN","ЕЎРАЗІЯ"
"BE","MO","ЕЎРАЗІЯ"
"BE","MP","АКІЯНІЯ"
"BE","MQ","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","MR","АФРЫКА"
"BE","MS","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","MT","ЕЎРОПА"
"BE","MU","АФРЫКА"
"BE","MV","ЕЎРАЗІЯ"
"BE","MW","АФРЫКА"
"BE","MX","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","MY","ЕЎРАЗІЯ"
"BE","MZ","АФРЫКА"
"BE","NA","АФРЫКА"
"BE","NC","АКІЯНІЯ"
"BE","NE","АФРЫКА"
"BE","NF","АКІЯНІЯ"
"BE","NG","АФРЫКА"
"BE","NI","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","NL","ЕЎРОПА"
"BE","NO","ЕЎРОПА"
"BE","NP","ЕЎРАЗІЯ"
"BE","NR","АКІЯНІЯ"
"BE","NU","АКІЯНІЯ"
"BE","NZ","АКІЯНІЯ"
"BE","OM","ЕЎРАЗІЯ"
"BE","PA","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","PE","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","PF","АКІЯНІЯ"
"BE","PG","АКІЯНІЯ"
"BE","PH","ЕЎРАЗІЯ"
"BE","PK","ЕЎРАЗІЯ"
"BE","PL","ЕЎРОПА"
"BE","PM","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","PN","АКІЯНІЯ"
"BE","PR","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","PS","ЕЎРАЗІЯ"
"BE","PT","ЕЎРОПА"
"BE","PW","АКІЯНІЯ"
"BE","PY","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","QA","ЕЎРАЗІЯ"
"BE","RE","АФРЫКА"
"BE","RO","ЕЎРОПА"
"BE","RS","ЕЎРОПА"
"BE","RU","ЕЎРАЗІЯ"
"BE","RU","ЕЎРОПА"
"BE","RW","АФРЫКА"
"BE","SA","ЕЎРАЗІЯ"
"BE","SB","АКІЯНІЯ"
"BE","SC","АФРЫКА"
"BE","SD","АФРЫКА"
"BE","SE","ЕЎРОПА"
"BE","SG","ЕЎРАЗІЯ"
"BE","SH","АФРЫКА"
"BE","SI","ЕЎРОПА"
"BE","SJ","ЕЎРОПА"
"BE","SK","ЕЎРОПА"
"BE","SL","АФРЫКА"
"BE","SM","ЕЎРОПА"
"BE","SN","АФРЫКА"
"BE","SO","АФРЫКА"
"BE","SR","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","SS","АФРЫКА"
"BE","ST","АФРЫКА"
"BE","SV","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","SX","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","SY","ЕЎРАЗІЯ"
"BE","SZ","АФРЫКА"
"BE","TC","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","TD","АФРЫКА"
"BE","TF","АНТАРКТЫДА"
"BE","TG","АФРЫКА"
"BE","TH","ЕЎРАЗІЯ"
"BE","TJ","ЕЎРАЗІЯ"
"BE","TK","АКІЯНІЯ"
"BE","TL","ЕЎРАЗІЯ"
"BE","TM","ЕЎРАЗІЯ"
"BE","TN","АФРЫКА"
"BE","TO","АКІЯНІЯ"
"BE","TR","ЕЎРАЗІЯ"
"BE","TR","ЕЎРОПА"
"BE","TT","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","TV","АКІЯНІЯ"
"BE","TW","ЕЎРАЗІЯ"
"BE","TZ","АФРЫКА"
"BE","UA","ЕЎРОПА"
"BE","UG","АФРЫКА"
"BE","UM","АКІЯНІЯ"
"BE","UM","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","US","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","UY","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","UZ","ЕЎРАЗІЯ"
"BE","VA","ЕЎРОПА"
"BE","VC","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","VE","ПАЎДНЁВАЯ АМЕРЫКА"
"BE","VG","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","VI","ПАЎНОЧНАЯ АМЕРЫКА"
"BE","VN","ЕЎРАЗІЯ"
"BE","VU","АКІЯНІЯ"
"BE","WF","АКІЯНІЯ"
"BE","WS","АКІЯНІЯ"
"BE","YE","ЕЎРАЗІЯ"
"BE","YT","АФРЫКА"
"BE","ZA","АФРЫКА"
"BE","ZM","АФРЫКА"
"BE","ZW","АФРЫКА"
"BG","AD","ЕВРОПА"
"BG","AE","АЗИЯ"
"BG","AF","АЗИЯ"
"BG","AG","СЕВЕРНА АМЕРИКА"
"BG","AI","СЕВЕРНА АМЕРИКА"
"BG","AL","ЕВРОПА"
"BG","AM","АЗИЯ"
"BG","AM","ЕВРОПА"
"BG","AO","АФРИКА"
"BG","AQ","АНТАРКТИДА"
"BG","AR","ЮЖНА АМЕРИКА"
"BG","AS","ОКЕАНИЯ"
"BG","AT","ЕВРОПА"
"BG","AU","ОКЕАНИЯ"
"BG","AW","СЕВЕРНА АМЕРИКА"
"BG","AX","ЕВРОПА"
"BG","AZ","АЗИЯ"
"BG","AZ","ЕВРОПА"
"BG","BA","ЕВРОПА"
"BG","BB","СЕВЕРНА АМЕРИКА"
"BG","BD","АЗИЯ"
"BG","BE","ЕВРОПА"
"BG","BF","АФРИКА"
"BG","BG","ЕВРОПА"
"BG","BH","АЗИЯ"
"BG","BI","АФРИКА"
"BG","BJ","АФРИКА"
"BG","BL","СЕВЕРНА АМЕРИКА"
"BG","BM","СЕВЕРНА АМЕРИКА"
"BG","BN","АЗИЯ"
"BG","BO","ЮЖНА АМЕРИКА"
"BG","BQ","СЕВЕРНА АМЕРИКА"
"BG","BR","ЮЖНА АМЕРИКА"
"BG","BS","СЕВЕРНА АМЕРИКА"
"BG","BT","АЗИЯ"
"BG","BV","АНТАРКТИДА"
"BG","BW","АФРИКА"
"BG","BY","ЕВРОПА"
"BG","BZ","СЕВЕРНА АМЕРИКА"
"BG","CA","СЕВЕРНА АМЕРИКА"
"BG","CC","АЗИЯ"
"BG","CD","АФРИКА"
"BG","CF","АФРИКА"
"BG","CG","АФРИКА"
"BG","CH","ЕВРОПА"
"BG","CI","АФРИКА"
"BG","CK","ОКЕАНИЯ"
"BG","CL","ЮЖНА АМЕРИКА"
"BG","CM","АФРИКА"
"BG","CN","АЗИЯ"
"BG","CO","ЮЖНА АМЕРИКА"
"BG","CR","СЕВЕРНА АМЕРИКА"
"BG","CU","СЕВЕРНА АМЕРИКА"
"BG","CV","АФРИКА"
"BG","CW","СЕВЕРНА АМЕРИКА"
"BG","CX","АЗИЯ"
"BG","CY","АЗИЯ"
"BG","CY","ЕВРОПА"
"BG","CZ","ЕВРОПА"
"BG","DE","ЕВРОПА"
"BG","DJ","АФРИКА"
"BG","DK","ЕВРОПА"
"BG","DM","СЕВЕРНА АМЕРИКА"
"BG","DO","СЕВЕРНА АМЕРИКА"
"BG","DZ","АФРИКА"
"BG","EC","ЮЖНА АМЕРИКА"
"BG","EE","ЕВРОПА"
"BG","EG","АФРИКА"
"BG","EH","АФРИКА"
"BG","ER","АФРИКА"
"BG","ES","ЕВРОПА"
"BG","ET","АФРИКА"
"BG","FI","ЕВРОПА"
"BG","FJ","ОКЕАНИЯ"
"BG","FK","ЮЖНА АМЕРИКА"
"BG","FM","ОКЕАНИЯ"
"BG","FO","ЕВРОПА"
"BG","FR","ЕВРОПА"
"BG","GA","АФРИКА"
"BG","GB","ЕВРОПА"
"BG","GD","СЕВЕРНА АМЕРИКА"
"BG","GE","АЗИЯ"
"BG","GE","ЕВРОПА"
"BG","GF","ЮЖНА АМЕРИКА"
"BG","GG","ЕВРОПА"
"BG","GH","АФРИКА"
"BG","GI","ЕВРОПА"
"BG","GL","СЕВЕРНА АМЕРИКА"
"BG","GM","АФРИКА"
"BG","GN","АФРИКА"
"BG","GP","СЕВЕРНА АМЕРИКА"
"BG","GQ","АФРИКА"
"BG","GR","ЕВРОПА"
"BG","GS","АНТАРКТИДА"
"BG","GT","СЕВЕРНА АМЕРИКА"
"BG","GU","ОКЕАНИЯ"
"BG","GW","АФРИКА"
"BG","GY","ЮЖНА АМЕРИКА"
"BG","HK","АЗИЯ"
"BG","HM","АНТАРКТИДА"
"BG","HN","СЕВЕРНА АМЕРИКА"
"BG","HR","ЕВРОПА"
"BG","HT","СЕВЕРНА АМЕРИКА"
"BG","HU","ЕВРОПА"
"BG","ID","АЗИЯ"
"BG","IE","ЕВРОПА"
"BG","IL","АЗИЯ"
"BG","IM","ЕВРОПА"
"BG","IN","АЗИЯ"
"BG","IO","АЗИЯ"
"BG","IQ","АЗИЯ"
"BG","IR","АЗИЯ"
"BG","IS","ЕВРОПА"
"BG","IT","ЕВРОПА"
"BG","JE","ЕВРОПА"
"BG","JM","СЕВЕРНА АМЕРИКА"
"BG","JO","АЗИЯ"
"BG","JP","АЗИЯ"
"BG","KE","АФРИКА"
"BG","KG","АЗИЯ"
"BG","KH","АЗИЯ"
"BG","KI","ОКЕАНИЯ"
"BG","KM","АФРИКА"
"BG","KN","СЕВЕРНА АМЕРИКА"
"BG","KP","АЗИЯ"
"BG","KR","АЗИЯ"
"BG","KW","АЗИЯ"
"BG","KY","СЕВЕРНА АМЕРИКА"
"BG","KZ","АЗИЯ"
"BG","KZ","ЕВРОПА"
"BG","LA","АЗИЯ"
"BG","LB","АЗИЯ"
"BG","LC","СЕВЕРНА АМЕРИКА"
"BG","LI","ЕВРОПА"
"BG","LK","АЗИЯ"
"BG","LR","АФРИКА"
"BG","LS","АФРИКА"
"BG","LT","ЕВРОПА"
"BG","LU","ЕВРОПА"
"BG","LV","ЕВРОПА"
"BG","LY","АФРИКА"
"BG","MA","АФРИКА"
"BG","MC","ЕВРОПА"
"BG","MD","ЕВРОПА"
"BG","ME","ЕВРОПА"
"BG","MF","СЕВЕРНА АМЕРИКА"
"BG","MG","АФРИКА"
"BG","MH","ОКЕАНИЯ"
"BG","MK","ЕВРОПА"
"BG","ML","АФРИКА"
"BG","MM","АЗИЯ"
"BG","MN","АЗИЯ"
"BG","MO","АЗИЯ"
"BG","MP","ОКЕАНИЯ"
"BG","MQ","СЕВЕРНА АМЕРИКА"
"BG","MR","АФРИКА"
"BG","MS","СЕВЕРНА АМЕРИКА"
"BG","MT","ЕВРОПА"
"BG","MU","АФРИКА"
"BG","MV","АЗИЯ"
"BG","MW","АФРИКА"
"BG","MX","СЕВЕРНА АМЕРИКА"
"BG","MY","АЗИЯ"
"BG","MZ","АФРИКА"
"BG","NA","АФРИКА"
"BG","NC","ОКЕАНИЯ"
"BG","NE","АФРИКА"
"BG","NF","ОКЕАНИЯ"
"BG","NG","АФРИКА"
"BG","NI","СЕВЕРНА АМЕРИКА"
"BG","NL","ЕВРОПА"
"BG","NO","ЕВРОПА"
"BG","NP","АЗИЯ"
"BG","NR","ОКЕАНИЯ"
"BG","NU","ОКЕАНИЯ"
"BG","NZ","ОКЕАНИЯ"
"BG","OM","АЗИЯ"
"BG","PA","СЕВЕРНА АМЕРИКА"
"BG","PE","ЮЖНА АМЕРИКА"
"BG","PF","ОКЕАНИЯ"
"BG","PG","ОКЕАНИЯ"
"BG","PH","АЗИЯ"
"BG","PK","АЗИЯ"
"BG","PL","ЕВРОПА"
"BG","PM","СЕВЕРНА АМЕРИКА"
"BG","PN","ОКЕАНИЯ"
"BG","PR","СЕВЕРНА АМЕРИКА"
"BG","PS","АЗИЯ"
"BG","PT","ЕВРОПА"
"BG","PW","ОКЕАНИЯ"
"BG","PY","ЮЖНА АМЕРИКА"
"BG","QA","АЗИЯ"
"BG","RE","АФРИКА"
"BG","RO","ЕВРОПА"
"BG","RS","ЕВРОПА"
"BG","RU","АЗИЯ"
"BG","RU","ЕВРОПА"
"BG","RW","АФРИКА"
"BG","SA","АЗИЯ"
"BG","SB","ОКЕАНИЯ"
"BG","SC","АФРИКА"
"BG","SD","АФРИКА"
"BG","SE","ЕВРОПА"
"BG","SG","АЗИЯ"
"BG","SH","АФРИКА"
"BG","SI","ЕВРОПА"
"BG","SJ","ЕВРОПА"
"BG","SK","ЕВРОПА"
"BG","SL","АФРИКА"
"BG","SM","ЕВРОПА"
"BG","SN","АФРИКА"
"BG","SO","АФРИКА"
"BG","SR","ЮЖНА АМЕРИКА"
"BG","SS","АФРИКА"
"BG","ST","АФРИКА"
"BG","SV","СЕВЕРНА АМЕРИКА"
"BG","SX","СЕВЕРНА АМЕРИКА"
"BG","SY","АЗИЯ"
"BG","SZ","АФРИКА"
"BG","TC","СЕВЕРНА АМЕРИКА"
"BG","TD","АФРИКА"
"BG","TF","АНТАРКТИДА"
"BG","TG","АФРИКА"
"BG","TH","АЗИЯ"
"BG","TJ","АЗИЯ"
"BG","TK","ОКЕАНИЯ"
"BG","TL","АЗИЯ"
"BG","TM","АЗИЯ"
"BG","TN","АФРИКА"
"BG","TO","ОКЕАНИЯ"
"BG","TR","АЗИЯ"
"BG","TR","ЕВРОПА"
"BG","TT","СЕВЕРНА АМЕРИКА"
"BG","TV","ОКЕАНИЯ"
"BG","TW","АЗИЯ"
"BG","TZ","АФРИКА"
"BG","UA","ЕВРОПА"
"BG","UG","АФРИКА"
"BG","UM","ОКЕАНИЯ"
"BG","UM","СЕВЕРНА АМЕРИКА"
"BG","US","СЕВЕРНА АМЕРИКА"
"BG","UY","ЮЖНА АМЕРИКА"
"BG","UZ","АЗИЯ"
"BG","VA","ЕВРОПА"
"BG","VC","СЕВЕРНА АМЕРИКА"
"BG","VE","ЮЖНА АМЕРИКА"
"BG","VG","СЕВЕРНА АМЕРИКА"
"BG","VI","СЕВЕРНА АМЕРИКА"
"BG","VN","АЗИЯ"
"BG","VU","ОКЕАНИЯ"
"BG","WF","ОКЕАНИЯ"
"BG","WS","ОКЕАНИЯ"
"BG","YE","АЗИЯ"
"BG","YT","АФРИКА"
"BG","ZA","АФРИКА"
"BG","ZM","АФРИКА"
"BG","ZW","АФРИКА"
"BN","AD","ইউরোপ"
"BN","AE","এশিয়া"
"BN","AF","এশিয়া"
"BN","AG","উত্তর আমেরিকা"
"BN","AI","উত্তর আমেরিকা"
"BN","AL","ইউরোপ"
"BN","AM","ইউরোপ"
"BN","AM","এশিয়া"
"BN","AO","আফ্রিকা"
"BN","AQ","অ্যান্টার্কটিকা"
"BN","AR","দক্ষিণ আমেরিকা"
"BN","AS","ওশেনিয়া"
"BN","AT","ইউরোপ"
"BN","AU","ওশেনিয়া"
"BN","AW","উত্তর আমেরিকা"
"BN","AX","ইউরোপ"
"BN","AZ","ইউরোপ"
"BN","AZ","এশিয়া"
"BN","BA","ইউরোপ"
"BN","BB","উত্তর আমেরিকা"
"BN","BD","এশিয়া"
"BN","BE","ইউরোপ"
"BN","BF","আফ্রিকা"
"BN","BG","ইউরোপ"
"BN","BH","এশিয়া"
"BN","BI","আফ্রিকা"
"BN","BJ","আফ্রিকা"
"BN","BL","উত্তর আমেরিকা"
"BN","BM","উত্তর আমেরিকা"
"BN","BN","এশিয়া"
"BN","BO","দক্ষিণ আমেরিকা"
"BN","BQ","উত্তর আমেরিকা"
"BN","BR","দক্ষিণ আমেরিকা"
"BN","BS","উত্তর আমেরিকা"
"BN","BT","এশিয়া"
